t_s,x_px,y_px
92.202000,337.500000,383.970581
92.235000,334.500000,384.500000
92.268000,330.224640,385.818848
92.301000,325.964294,387.035706
92.334000,323.311584,387.528992
92.367000,314.500000,390.500000
92.400000,307.611938,390.925385
92.433000,300.500000,392.500000
92.466000,293.035706,393.964294
92.499000,285.013763,395.096344
92.532000,278.049591,396.826447
92.565000,270.500000,397.233337
92.598000,263.157379,398.412354
92.631000,255.208160,398.594421
92.664000,247.500000,399.500000
92.697000,240.366669,399.500000
92.730000,233.653839,400.500000
92.763000,227.500000,400.500000
92.796000,222.107147,400.892853
92.829000,217.233337,400.500000
92.862000,213.233337,400.500000
92.895000,210.500000,400.500000
92.928000,208.500000,400.500000
92.961000,207.233337,400.500000
92.994000,206.500000,400.500000
93.027000,207.233337,400.500000
93.060000,208.589035,400.616425
93.093000,210.397842,401.451599
93.126000,212.500000,401.500000
93.159000,217.451614,402.397858
93.192000,222.500000,402.500000
93.225000,225.056335,402.295776
93.258000,234.291473,401.822266
93.291000,240.500000,401.500000
93.324000,247.964279,401.035706
93.357000,256.291473,401.177734
93.390000,263.096039,400.016571
93.423000,272.405579,399.791840
93.456000,274.645752,399.406891
93.489000,286.594421,397.208160
93.522000,295.500000,396.500000
93.555000,301.500000,394.500000
93.588000,308.107147,392.892853
93.621000,315.500000,391.970581
93.654000,320.735291,390.264709
93.687000,326.019989,388.980011
93.720000,330.247528,387.207916
93.753000,334.500000,386.500000
93.786000,338.500000,384.500000
93.819000,339.548767,383.817078
93.852000,340.500000,383.590912
93.885000,340.542175,383.602417
93.918000,340.404053,383.348480
93.951000,339.277771,383.722229
93.984000,337.619415,384.276123
94.017000,336.500000,384.500000
94.050000,331.875549,384.692139
94.083000,328.500000,386.500000
94.116000,323.029419,387.500000
94.149000,317.573730,389.020752
94.182000,311.500000,390.366669
94.215000,304.500000,391.500000
94.248000,297.946350,393.294006
94.281000,290.500000,394.500000
94.314000,281.500000,395.500000
94.347000,274.295776,397.056335
94.380000,267.035706,397.964294
94.413000,260.383575,398.410950
94.446000,255.679489,399.012817
94.479000,248.366669,399.500000
94.512000,241.208160,400.405579
94.545000,234.500000,400.500000
94.578000,228.107147,400.892853
94.611000,222.587646,401.157379
94.644000,218.107147,400.892853
94.677000,214.500000,400.500000
94.710000,211.500000,400.500000
94.743000,209.500000,400.500000
94.776000,208.500000,400.500000
94.809000,208.157532,400.561646
94.842000,208.500000,401.000000
94.875000,209.208160,400.594421
94.908000,213.500000,401.500000
94.941000,217.612106,402.127808
94.974000,222.500000,402.500000
95.007000,224.892853,402.107147
95.040000,230.587646,401.842621
95.073000,236.892853,402.107147
95.106000,244.500000,401.766663
95.139000,250.872192,401.387878
95.172000,259.124451,400.692139
95.205000,266.159424,399.260864
95.238000,274.500000,399.500000
95.271000,281.500000,399.500000
95.304000,289.117523,396.366364
95.337000,296.840576,395.739136
95.370000,304.388885,394.611115
95.403000,310.500000,392.500000
95.436000,313.688416,391.528992
95.469000,322.500000,390.136353
95.502000,329.500000,387.500000
95.535000,332.735291,386.264709
95.568000,336.029419,385.000000
95.601000,337.961548,384.500000
95.634000,339.142853,383.857147
95.667000,339.528168,383.683105
95.700000,339.528168,383.683105
95.733000,339.480865,383.624390
95.766000,339.000000,384.000000
95.799000,336.833344,384.166656
95.832000,335.500000,384.500000
95.865000,330.685181,386.314819
95.898000,325.964294,387.035706
95.931000,320.500000,388.500000
95.964000,315.192322,389.807678
95.997000,312.500000,390.500000
96.030000,305.301727,391.956909
96.063000,298.500000,393.147064
96.096000,291.613312,394.731537
96.129000,283.500000,396.366669
96.162000,276.291473,397.177734
96.195000,268.500000,397.500000
96.228000,261.233337,398.500000
96.261000,253.030869,399.487640
96.294000,246.500000,400.500000
96.327000,239.035721,399.964294
96.360000,233.233337,400.500000
96.393000,227.233337,400.500000
96.426000,221.882492,400.633636
96.459000,217.882492,400.633636
96.492000,214.500000,401.233337
96.525000,211.500000,400.500000
96.558000,209.882492,400.633636
96.591000,209.233337,400.500000
96.624000,208.500000,400.500000
96.657000,209.233337,400.500000
96.690000,210.500000,400.500000
96.723000,214.500000,401.766663
96.756000,216.319153,402.361694
96.789000,222.433334,402.433319
96.822000,227.612106,402.127808
96.855000,233.612106,402.127808
96.888000,240.500000,401.766663
96.921000,246.731522,401.613312
96.954000,254.107147,400.892853
96.987000,261.766663,400.500000
97.020000,265.260864,400.159424
97.053000,276.616425,398.589050
97.086000,287.842621,396.587646
97.119000,292.500000,396.500000
97.152000,299.964294,395.035706
97.185000,306.107147,392.892853
97.218000,313.035706,391.964294
97.251000,318.500000,390.500000
97.284000,322.500000,388.500000
97.317000,328.012329,387.578827
97.350000,331.887848,386.682251
97.383000,334.891296,385.239136
97.416000,336.756165,384.578827
97.449000,338.578827,384.243835
97.482000,339.125000,383.875000
97.515000,339.200012,383.799988
97.548000,338.500000,384.500000
97.581000,337.578827,384.012329
97.614000,335.000000,384.500000
97.647000,331.970581,385.500000
97.680000,328.243835,386.578827
97.713000,323.500000,387.500000
97.746000,317.908386,388.971191
97.779000,312.500000,390.500000
97.812000,305.564514,391.919342
97.845000,299.078949,393.078949
97.878000,291.500000,394.366669
97.911000,283.500000,395.500000
97.944000,276.291473,397.177734
97.977000,269.708344,397.291656
98.010000,261.822266,398.708527
98.043000,254.500000,399.500000
98.076000,247.035721,399.964294
98.109000,240.500000,400.500000
98.142000,234.107147,400.892853
98.175000,228.107147,400.892853
98.208000,223.208160,400.594421
98.241000,218.500000,400.500000
98.274000,215.208160,400.594421
98.307000,212.500000,400.500000
98.340000,210.500000,400.500000
98.373000,209.882492,400.633636
98.406000,209.500000,400.500000
98.439000,210.500000,401.233337
98.472000,211.765305,401.377563
98.505000,214.500000,401.766663
98.538000,218.500000,401.766663
98.571000,220.438385,402.419434
98.604000,225.500000,402.500000
98.637000,230.892853,402.107147
98.670000,236.892853,402.107147
98.703000,240.500000,401.500000
98.736000,250.500000,401.500000
98.769000,258.500000,400.500000
98.802000,265.485077,399.962677
98.835000,272.972351,399.097992
98.868000,280.500000,398.500000
98.901000,287.000000,396.500000
98.934000,291.386688,396.268463
98.967000,301.852936,394.500000
99.000000,308.500000,392.500000
99.033000,314.500000,391.500000
99.066000,320.500000,390.500000
99.099000,325.013824,388.837006
99.132000,327.178558,387.642853
99.165000,332.500000,386.500000
99.198000,335.642853,385.357147
99.231000,337.235840,384.330200
99.264000,338.500000,384.136353
99.297000,338.500000,384.000000
99.330000,338.500000,384.000000
99.363000,337.553772,383.978485
99.396000,336.833344,384.166656
99.429000,334.611115,384.388885
99.462000,331.807678,385.192322
99.495000,328.500000,386.500000
99.528000,325.630646,386.650757
99.561000,317.908386,388.971191
99.594000,312.500000,390.500000
99.627000,305.791840,392.405579
99.660000,302.500000,392.500000
99.693000,292.500000,394.500000
99.726000,283.766663,395.766663
99.759000,277.500000,396.500000
99.792000,270.500000,397.500000
99.825000,267.157379,398.412354
99.858000,256.088226,399.500000
99.891000,247.500000,399.500000
99.924000,241.500000,400.500000
99.957000,238.107147,400.892853
99.990000,229.233337,400.500000
100.023000,224.500000,401.233337
100.056000,219.943665,400.704224
100.089000,216.500000,400.500000
100.122000,215.208160,400.594421
100.155000,211.500000,400.500000
100.188000,210.500000,400.500000
100.221000,210.500000,401.000000
100.254000,210.561615,400.580566
100.287000,211.452789,400.753204
100.320000,214.500000,401.500000
100.353000,218.633636,401.882477
100.386000,222.587646,401.842621
100.419000,227.500000,401.500000
100.452000,233.612106,402.127808
100.485000,239.794113,401.794128
100.518000,246.500000,401.500000
100.551000,253.500000,400.633331
100.584000,260.892853,400.107147
100.617000,267.964294,399.035706
100.650000,276.500000,399.500000
100.683000,279.140564,397.777588
100.716000,290.500000,396.500000
100.749000,297.500000,394.500000
100.782000,303.964294,393.035706
100.815000,310.500000,392.500000
100.848000,316.500000,390.500000
100.881000,321.500000,389.323517
100.914000,323.500000,388.500000
100.947000,329.807678,387.192322
100.980000,333.277771,385.722229
101.013000,335.962677,385.485077
101.046000,336.500000,384.500000
101.079000,337.308990,384.421356
101.112000,338.500000,384.500000
101.145000,338.500000,384.500000
101.178000,337.500000,384.000000
101.211000,335.066040,383.990570
101.244000,332.777771,384.777771
101.277000,329.500000,385.500000
101.310000,325.500000,387.500000
101.343000,323.500000,387.500000
101.376000,315.323517,389.500000
101.409000,309.357147,391.357147
101.442000,302.892853,392.107147
101.475000,296.500000,394.500000
101.508000,292.500000,394.500000
101.541000,280.500000,396.500000
101.574000,274.500000,397.500000
101.607000,267.294006,397.946350
101.640000,260.000000,398.500000
101.673000,252.366669,399.500000
101.706000,246.500000,400.500000
101.739000,239.147064,400.500000
101.772000,233.233337,400.500000
101.805000,227.882492,400.633636
101.838000,222.500000,400.500000
101.871000,218.500000,400.500000
101.904000,217.208160,400.594421
101.937000,213.500000,400.500000
101.970000,211.983139,401.207855
102.003000,211.821426,401.178558
102.036000,211.733765,400.993500
102.069000,212.500000,401.233337
102.102000,214.500000,401.500000
102.135000,216.500000,401.500000
102.168000,220.633636,401.882477
102.201000,225.451614,402.397858
102.234000,230.704224,401.943665
102.267000,233.500000,401.500000
102.300000,240.127808,401.612122
102.333000,249.679489,401.012817
102.366000,256.892853,400.107147
102.399000,260.892853,400.107147
102.432000,271.500000,398.500000
102.465000,278.799652,397.817688
102.498000,286.107147,396.892853
102.531000,293.946350,395.294006
102.564000,296.314819,394.685181
102.597000,303.380005,393.619995
102.630000,313.045441,391.530304
102.663000,318.500000,390.500000
102.696000,322.500000,388.500000
102.729000,327.453491,387.802338
102.762000,330.500000,386.500000
102.795000,332.500000,386.500000
102.828000,334.700012,385.000000
102.861000,336.500000,384.500000
102.894000,336.966675,384.033325
102.927000,336.944458,384.055542
102.960000,336.500000,384.500000
102.993000,335.764160,384.330200
103.026000,333.964294,385.035706
103.059000,332.000000,384.823517
103.092000,327.500000,386.500000
103.125000,322.735291,388.264709
103.158000,317.807678,389.192322
103.191000,312.500000,390.500000
103.224000,306.500000,391.500000
103.257000,299.921051,393.078949
103.290000,292.500000,394.500000
103.323000,289.487640,395.030853
103.356000,281.560822,397.271851
103.389000,270.731537,397.613312
103.422000,264.500000,398.500000
103.455000,257.500000,399.500000
103.488000,249.320511,399.987183
103.521000,242.708527,399.822266
103.554000,236.892853,400.107147
103.587000,231.233337,400.500000
103.620000,228.500000,400.500000
103.653000,221.943665,400.704224
103.686000,218.500000,401.000000
103.719000,215.233337,400.500000
103.752000,213.233337,400.500000
103.785000,212.500000,400.500000
103.818000,212.134979,401.093170
103.851000,212.134979,401.093170
103.884000,213.678574,401.321442
103.917000,216.127808,401.612122
103.950000,218.840576,401.739136
103.983000,223.010910,402.172485
104.016000,227.500000,401.500000
104.049000,233.791840,402.405579
104.082000,239.791840,402.405579
104.115000,249.739136,400.840576
104.148000,253.147064,400.500000
104.181000,256.892853,400.107147
104.214000,264.405579,399.791840
104.247000,272.102844,398.890076
104.280000,278.500000,398.500000
104.313000,284.500000,397.500000
104.346000,292.500000,395.653839
104.379000,299.500000,394.500000
104.412000,309.500000,392.500000
104.445000,314.314819,390.685181
104.478000,320.500000,390.500000
104.511000,322.500000,389.000000
104.544000,326.500000,388.500000
104.577000,330.500000,387.000000
104.610000,332.750000,386.250000
104.643000,334.500000,384.500000
104.676000,336.029419,385.000000
104.709000,336.243835,384.421173
104.742000,336.500000,384.192322
104.775000,334.863647,384.500000
104.808000,333.421173,384.987671
104.841000,330.500000,386.500000
104.874000,326.666656,386.666656
104.907000,323.020752,387.573730
104.940000,318.349243,389.369354
104.973000,312.500000,390.500000
105.006000,306.500000,392.500000
105.039000,303.035706,391.964294
105.072000,296.650757,393.630646
105.105000,289.500000,395.029419
105.138000,281.500000,395.807678
105.171000,278.107147,396.892853
105.204000,268.892853,398.107147
105.237000,261.035706,399.035706
105.270000,254.500000,399.500000
105.303000,247.177719,400.291473
105.336000,240.892853,400.107147
105.369000,234.500000,400.500000
105.402000,229.500000,400.500000
105.435000,224.500000,400.500000
105.468000,220.500000,400.500000
105.501000,217.500000,400.500000
105.534000,214.500000,400.500000
105.567000,213.548386,400.602142
105.600000,212.600006,400.600006
105.633000,212.600006,400.600006
105.666000,213.678574,401.321442
105.699000,214.500000,401.500000
105.732000,217.500000,401.500000
105.765000,221.612106,402.127808
105.798000,226.500000,402.500000
105.831000,233.631577,402.157898
105.864000,236.500000,401.766663
105.897000,242.731522,401.613312
105.930000,249.964279,401.035706
105.963000,256.892853,400.107147
105.996000,263.500000,399.970581
106.029000,268.405579,399.791840
106.062000,271.840424,399.031921
106.095000,281.012634,397.629974
106.128000,287.852936,396.500000
106.161000,295.202820,395.207550
106.194000,302.314819,394.685181
106.227000,308.314819,392.685181
106.260000,313.964294,391.035706
106.293000,319.426270,389.979248
106.326000,323.000000,388.500000
106.359000,327.970581,387.500000
106.392000,330.500000,386.500000
106.425000,333.029419,385.500000
106.458000,334.500000,384.500000
106.491000,335.887848,384.682251
106.524000,336.192322,384.500000
106.557000,335.435486,384.080658
106.590000,334.212341,385.390411
106.623000,331.621948,384.865845
106.656000,330.500000,386.500000
106.689000,326.685181,386.314819
106.722000,322.500000,388.000000
106.755000,317.421173,388.987671
106.788000,312.500000,390.500000
106.821000,306.500000,391.500000
106.854000,299.875549,392.692139
106.887000,293.035706,393.964294
106.920000,285.964294,395.035706
106.953000,278.500000,396.500000
106.986000,275.822266,396.708527
107.019000,265.500000,398.500000
107.052000,258.500000,399.000000
107.085000,251.500000,399.500000
107.118000,241.653839,400.500000
107.151000,238.500000,400.500000
107.184000,232.708527,401.177734
107.217000,227.888885,400.555542
107.250000,223.500000,400.500000
107.283000,219.882492,400.633636
107.316000,217.208160,400.594421
107.349000,215.208160,400.594421
107.382000,214.200363,401.182312
107.415000,213.452789,400.753204
107.448000,213.859436,401.222412
107.481000,214.500000,401.233337
107.514000,215.954544,401.500000
107.547000,218.587646,401.842621
107.580000,221.612106,402.127808
107.613000,225.612106,402.127808
107.646000,228.500000,401.766663
107.679000,236.500000,401.766663
107.712000,246.159424,401.260864
107.745000,248.594421,401.208160
107.778000,256.107147,400.892853
107.811000,264.383575,400.410950
107.844000,269.822266,398.708527
107.877000,277.766663,398.500000
107.910000,283.633331,397.366669
107.943000,291.852936,396.500000
107.976000,298.314819,394.685181
108.009000,301.260864,394.159424
108.042000,313.500000,391.500000
108.075000,318.500000,390.500000
108.108000,323.200012,389.200012
108.141000,327.435486,387.919342
108.174000,330.019989,386.980011
108.207000,332.500000,386.136353
108.240000,334.235291,385.000000
108.273000,334.756165,384.578827
108.306000,334.863647,384.500000
108.339000,334.863647,384.500000
108.372000,334.500000,385.000000
108.405000,332.500000,385.500000
108.438000,330.500000,386.500000
108.471000,326.500000,386.500000
108.504000,322.500000,388.136353
108.537000,317.500000,388.966675
108.570000,312.500000,390.500000
108.603000,306.987671,391.421173
108.636000,300.500000,392.500000
108.669000,293.630646,394.349243
108.702000,286.633331,395.500000
108.735000,279.842621,396.587646
108.768000,273.821442,397.178558
108.801000,269.500000,397.500000
108.834000,263.157379,398.412354
108.867000,255.208160,398.594421
108.900000,248.708527,399.822266
108.933000,245.847275,400.299164
108.966000,236.500000,400.500000
108.999000,231.147064,400.500000
109.032000,224.500000,401.233337
109.065000,222.500000,400.500000
109.098000,219.208160,400.594421
109.131000,216.500000,400.500000
109.164000,214.613205,401.160370
109.197000,214.500000,401.000000
109.230000,214.500000,401.233337
109.263000,214.500000,401.000000
109.296000,216.405579,401.791840
109.329000,218.500000,401.766663
109.362000,221.824722,402.260162
109.395000,226.500000,402.500000
109.428000,230.892853,402.107147
109.461000,236.587646,401.842621
109.494000,242.587646,401.842621
109.527000,248.633331,401.500000
109.560000,256.107147,400.892853
109.593000,263.500000,400.500000
109.626000,269.964294,399.035706
109.659000,277.124451,398.307861
109.692000,282.500000,397.500000
109.725000,290.500000,396.500000
109.758000,296.500000,394.500000
109.791000,303.667358,393.781647
109.824000,309.923065,392.000000
109.857000,314.500000,390.500000
109.890000,319.969147,389.512360
109.923000,324.500000,388.500000
109.956000,327.946350,387.294006
109.989000,330.735291,386.264709
110.022000,332.500000,386.000000
110.055000,334.029419,385.000000
110.088000,334.500000,384.863647
110.121000,334.653839,384.653839
110.154000,334.244507,385.156403
110.187000,332.674316,384.807343
110.220000,330.189178,384.945953
110.253000,328.500000,386.500000
110.286000,324.500000,386.863647
110.319000,320.500000,388.500000
110.352000,315.029419,389.500000
110.385000,309.964294,391.035706
110.418000,303.578827,392.012329
110.451000,297.500000,392.500000
110.484000,290.500000,394.500000
110.517000,283.500000,396.366669
110.550000,276.500000,396.500000
110.583000,270.500000,397.700012
110.616000,263.157379,398.412354
110.649000,256.366669,399.500000
110.682000,249.500000,399.500000
110.715000,243.035721,399.964294
110.748000,236.500000,400.500000
110.781000,232.107147,400.892853
110.814000,229.500000,400.500000
110.847000,222.500000,400.500000
110.880000,221.233337,400.500000
110.913000,218.500000,400.500000
110.946000,216.500000,401.233337
110.979000,215.500000,400.500000
111.012000,214.500000,400.500000
111.045000,214.589035,400.616425
111.078000,214.988266,401.138489
111.111000,215.859436,401.222412
111.144000,218.704224,401.943665
111.177000,222.587646,401.842621
111.210000,226.587646,401.842621
111.243000,231.056335,402.295776
111.276000,236.892853,402.107147
111.309000,242.587646,401.842621
111.342000,246.405579,401.791840
111.375000,254.892853,400.107147
111.408000,261.500000,398.500000
111.441000,269.500000,397.500000
111.474000,273.500000,397.236847
